Nama,NIM,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40
Nama_6892,NIM_5913868,3,3,3,3,5,1,3,2,3,4,4,4,3,3,1,3,1,3,2,2,3,3,5,5,3,5,2,4,3,5,4,1,1,2,3,4,5,2,4,4
Nama_9417,NIM_9852487,4,1,1,3,4,1,4,3,1,5,1,2,4,3,1,2,2,1,1,3,5,2,3,4,3,4,3,4,1,3,5,3,4,4,2,5,2,3,5,4
Nama_4661,NIM_3095391,2,2,3,4,4,1,4,1,1,4,4,1,3,3,1,4,2,2,1,1,4,1,5,4,3,3,3,2,3,3,3,2,5,2,2,5,3,1,5,4
Nama_7496,NIM_9867135,2,1,1,1,4,2,3,2,2,5,4,2,2,2,3,2,5,3,2,1,3,2,5,5,2,4,1,3,2,2,3,3,3,3,4,5,3,2,4,3
Nama_6341,NIM_4604044,3,1,2,3,2,2,5,2,2,5,1,3,3,3,2,2,2,3,2,2,3,4,5,3,4,4,5,5,2,3,4,2,4,2,4,4,2,3,5,5
Nama_3733,NIM_5868401,2,3,1,3,1,2,4,3,3,4,3,3,4,1,1,4,4,1,2,2,5,2,5,5,4,5,3,3,2,3,4,1,5,4,4,4,3,3,5,3
Nama_7170,NIM_2242444,2,2,3,2,4,2,4,2,2,3,2,2,3,3,3,3,3,2,4,1,3,1,5,3,1,4,3,4,2,4,4,1,3,2,2,5,3,2,4,3
Nama_5025,NIM_4653536,2,3,2,3,3,1,4,2,2,3,2,4,3,4,1,2,3,2,1,2,3,3,3,3,1,3,3,5,3,4,2,2,5,2,2,5,2,3,4,4
Nama_1341,NIM_9564886,3,3,1,2,3,1,4,3,1,4,2,5,3,4,1,4,2,3,3,1,4,4,3,4,4,3,2,4,2,3,2,2,4,4,3,4,5,3,3,4
Nama_5365,NIM_8699043,1,2,2,1,3,2,4,4,2,5,4,2,3,3,1,4,1,2,3,1,2,2,5,4,2,2,3,2,1,3,1,1,5,5,3,5,3,2,5,5
Nama_6268,NIM_9260999,1,1,2,4,2,2,4,3,2,3,2,3,3,2,1,3,3,2,3,1,3,2,4,3,2,4,3,2,3,4,4,2,4,2,4,5,2,2,4,5
Nama_5455,NIM_4593736,3,5,4,2,2,1,3,4,1,4,3,1,4,1,2,5,3,2,2,1,2,4,4,4,2,4,3,3,1,3,3,1,3,5,2,5,5,1,4,5
Nama_1988,NIM_9186925,2,3,1,1,3,2,1,4,2,3,4,3,4,2,4,3,3,2,2,2,1,3,3,3,3,3,3,3,1,4,4,1,2,1,3,5,2,2,5,5
Nama_7213,NIM_4497802,2,3,4,2,5,3,4,4,4,3,2,4,3,2,1,3,2,3,1,1,2,1,4,4,2,3,2,4,3,4,3,2,4,4,1,4,2,3,5,5
Nama_6048,NIM_1280642,3,2,3,1,3,1,3,3,3,4,4,2,4,1,1,3,5,1,3,2,4,2,5,2,3,5,2,3,4,3,4,2,3,3,1,5,3,4,4,4
Nama_4633,NIM_6661255,4,4,1,2,3,1,4,3,1,5,3,2,3,2,2,5,4,3,3,1,2,3,4,2,3,3,3,5,2,2,4,3,3,4,1,2,4,1,4,5
Nama_4389,NIM_2244684,2,2,2,3,3,2,4,2,3,5,2,1,2,3,2,4,2,2,3,1,4,2,3,5,4,5,4,3,1,5,2,2,2,3,3,5,4,3,3,4
Nama_6009,NIM_5458809,2,2,2,3,5,2,5,2,2,5,4,2,3,4,3,2,3,3,2,1,2,2,5,5,4,3,3,4,3,5,4,2,3,4,2,5,3,4,5,5
Nama_3885,NIM_1916988,4,2,2,3,3,1,3,4,2,5,2,2,2,2,2,3,4,1,2,1,2,1,4,3,4,5,2,3,4,3,5,3,2,5,1,5,4,2,5,4
Nama_2976,NIM_1411634,3,2,1,2,3,3,3,1,2,5,3,1,4,3,1,4,2,2,3,2,2,1,5,4,2,5,1,5,2,3,3,2,3,4,2,4,4,3,5,4
Nama_9658,NIM_1690253,3,2,2,3,2,1,2,2,4,4,2,3,4,1,3,5,3,3,1,2,3,1,5,3,3,3,1,5,1,3,3,1,4,5,1,5,4,2,5,5
Nama_2042,NIM_3306448,2,2,2,4,1,2,3,3,1,3,1,2,4,3,2,5,3,1,3,2,2,2,5,3,3,4,1,4,2,3,3,3,4,5,3,4,3,2,4,4
Nama_4943,NIM_2183794,2,3,1,3,3,1,3,1,4,5,2,3,2,2,1,5,1,2,3,1,4,2,5,4,5,3,2,3,2,3,4,1,3,3,2,3,2,3,5,5
Nama_1874,NIM_1321672,3,3,2,3,2,1,4,2,2,5,4,2,4,2,1,4,1,1,1,1,2,3,4,3,4,2,2,3,2,3,2,1,5,5,1,4,2,4,4,5
Nama_4650,NIM_3518984,4,3,1,3,3,1,4,2,2,5,2,4,2,2,2,4,5,2,2,2,1,2,3,3,4,4,4,3,4,3,4,1,4,3,3,3,3,2,4,5
Nama_6646,NIM_7116453,2,3,2,2,4,1,3,4,2,5,2,3,3,2,1,4,2,1,3,2,3,2,4,3,4,3,3,3,2,3,2,1,2,4,3,3,5,3,5,5
Nama_6943,NIM_5256981,5,3,3,3,3,2,5,1,2,4,3,1,3,3,1,4,3,1,2,2,4,3,4,2,3,4,4,4,2,5,3,1,5,4,2,4,3,3,4,4
Nama_8345,NIM_5164436,3,2,3,4,3,1,3,2,2,5,2,1,2,3,1,3,3,3,5,1,4,4,3,5,2,2,3,5,2,4,4,1,2,4,3,5,5,3,5,5
Nama_5215,NIM_3661002,4,3,1,1,2,2,3,2,3,5,3,2,1,3,2,3,2,1,2,2,2,4,4,2,3,5,4,4,2,3,4,1,2,3,1,4,3,1,3,4
Nama_7086,NIM_8733422,1,2,1,2,4,1,4,2,1,5,1,2,4,3,1,3,2,2,1,1,2,2,4,1,3,4,3,3,5,4,3,1,3,2,4,4,2,4,5,5
Nama_1697,NIM_5052347,4,2,1,2,5,1,4,3,1,5,2,3,2,3,4,4,3,3,4,2,3,3,5,3,2,4,3,3,2,5,5,3,3,3,3,4,3,3,5,3
Nama_6105,NIM_8683572,2,2,3,3,3,2,4,3,2,4,1,2,3,2,1,4,4,3,3,3,1,2,2,4,4,3,2,3,3,4,3,1,3,5,3,5,2,3,5,5
Nama_1765,NIM_1066782,1,4,2,3,3,3,3,1,2,4,4,3,4,2,1,3,2,2,3,4,2,2,5,2,2,4,2,2,3,3,5,1,3,3,2,4,4,4,3,5
Nama_7612,NIM_6108858,3,1,1,4,5,1,3,3,1,4,3,2,4,3,2,5,4,2,2,2,2,3,5,3,2,2,2,3,3,3,4,1,3,4,3,3,3,3,4,5
Nama_9339,NIM_9759331,3,3,3,4,4,1,3,2,4,5,3,1,5,1,1,4,4,3,2,1,2,2,3,4,1,3,1,4,2,4,4,1,2,5,2,4,5,2,4,4
Nama_8507,NIM_7740264,2,2,1,1,5,2,5,4,4,5,4,1,2,1,2,4,4,2,3,1,1,2,5,3,1,3,2,4,2,3,4,1,2,4,2,5,4,1,4,5
Nama_3730,NIM_1327458,3,3,2,2,2,3,4,1,3,5,1,2,4,2,1,3,1,2,1,2,1,2,3,4,4,5,2,4,3,3,3,1,3,4,2,5,3,1,4,3
Nama_6189,NIM_2139108,2,2,1,1,3,1,2,2,3,5,3,3,2,2,2,2,3,3,4,1,3,3,2,3,4,3,3,2,4,4,3,2,5,4,4,4,4,3,3,5
Nama_6492,NIM_1124108,2,3,1,2,3,1,3,2,2,3,2,2,5,3,2,3,2,3,2,2,1,3,4,2,2,4,1,5,3,4,4,2,3,2,2,4,3,3,5,5
Nama_5202,NIM_2410889,3,2,1,3,3,3,3,3,2,4,3,3,3,3,1,4,4,1,3,2,2,3,5,4,2,4,2,3,2,2,3,1,5,4,1,5,5,3,5,4
Nama_9764,NIM_6209508,3,3,2,1,4,1,4,2,4,5,4,3,4,3,2,4,3,4,2,1,3,2,5,4,2,4,3,2,2,5,4,1,5,5,3,5,2,1,4,5
Nama_8735,NIM_6983652,3,4,1,2,2,1,4,1,1,3,4,1,4,4,2,3,2,2,1,1,1,3,3,1,2,4,2,4,3,4,4,3,2,3,4,4,2,2,5,4
Nama_1843,NIM_1682768,1,2,2,3,4,1,4,2,3,4,1,2,5,1,3,3,3,3,2,2,2,3,4,2,3,4,1,3,3,4,4,1,4,3,1,5,5,3,5,4
Nama_1594,NIM_4594575,3,1,1,4,2,2,4,1,2,5,3,3,3,2,3,2,2,2,3,1,3,2,5,4,2,3,4,3,3,5,2,2,3,3,3,5,4,2,5,5
Nama_9521,NIM_8011782,3,1,1,2,4,1,4,3,3,5,1,2,4,1,2,2,1,3,2,1,2,2,4,5,2,4,2,3,2,4,3,1,4,3,4,4,4,4,4,5
Nama_7004,NIM_6680106,4,3,2,3,3,2,4,1,1,5,2,4,4,5,1,4,3,3,2,1,3,1,5,3,5,4,2,3,3,4,3,2,3,3,2,3,4,4,4,4
Nama_7195,NIM_7679184,1,4,1,2,5,3,5,4,1,4,3,2,4,2,2,5,3,3,3,2,2,3,5,2,1,3,3,4,3,4,5,4,4,3,4,4,3,3,4,4
Nama_3933,NIM_4871080,1,3,2,3,3,1,2,3,3,4,1,3,3,2,2,4,3,2,2,3,2,2,4,4,3,3,2,4,2,4,4,3,5,2,4,4,3,3,5,4
Nama_9760,NIM_6101907,3,2,1,2,4,2,3,2,1,5,3,3,4,1,2,2,3,3,2,1,2,3,5,4,2,2,3,5,5,5,5,1,2,4,4,4,4,2,5,4
Nama_6727,NIM_6508628,3,3,2,2,3,2,5,2,2,5,4,1,4,2,3,2,4,4,5,1,3,3,4,4,5,3,1,3,2,2,2,3,4,3,2,5,4,2,4,5
Nama_5003,NIM_9170596,2,3,2,3,4,1,5,3,4,5,3,2,3,2,3,3,2,3,4,2,3,2,5,3,2,4,3,3,3,4,4,1,4,5,3,5,3,2,4,3
Nama_9662,NIM_2214928,3,3,1,5,2,1,3,2,3,4,1,3,3,2,1,4,1,1,4,3,3,1,5,3,2,4,5,5,4,3,4,3,4,2,1,4,4,2,5,5
Nama_5325,NIM_4219091,1,2,1,4,3,3,5,3,1,4,3,3,5,2,2,4,4,2,2,1,4,3,4,3,2,2,5,2,3,4,4,1,5,3,1,5,4,2,3,5
Nama_4678,NIM_4772366,1,2,1,4,4,2,4,1,3,4,2,3,3,1,2,4,3,3,4,1,2,4,3,3,2,3,3,3,2,4,3,1,2,2,3,4,3,5,5,4
Nama_4444,NIM_3945450,2,4,2,2,3,1,4,2,2,3,1,3,4,3,1,4,2,3,2,3,3,4,4,3,3,2,3,2,3,3,3,3,4,4,1,5,4,2,4,5
Nama_4042,NIM_6367285,4,2,2,3,5,1,2,2,2,4,3,3,5,3,2,3,3,2,4,2,4,4,5,2,1,4,2,4,2,5,2,2,2,3,3,3,5,2,3,5
Nama_8416,NIM_8756979,2,2,1,4,4,3,4,3,3,3,2,4,2,1,2,3,1,2,2,2,1,2,5,4,3,3,1,3,4,4,3,2,5,5,2,4,2,3,5,4
Nama_9579,NIM_3580647,3,4,1,3,2,3,2,1,5,4,3,5,5,3,2,3,2,1,3,2,3,3,4,4,3,2,3,3,3,4,3,1,5,5,2,4,4,2,3,4
Nama_6387,NIM_2247518,2,4,1,2,3,1,3,1,3,4,3,2,3,2,2,4,5,3,3,2,3,3,4,2,1,4,2,3,2,2,5,2,4,3,3,4,2,4,4,4
Nama_4662,NIM_1771408,3,4,2,2,4,1,4,2,2,4,3,3,4,2,1,4,4,4,2,2,2,1,5,3,1,3,2,5,2,1,4,3,5,4,4,3,3,1,5,5
Nama_8375,NIM_2529479,2,4,2,4,3,2,4,4,3,4,3,2,5,1,3,4,2,3,2,1,2,1,4,5,2,4,4,4,2,4,2,2,3,5,1,4,4,3,5,2
Nama_7341,NIM_1650771,2,2,1,2,4,2,5,2,2,5,3,3,2,3,4,5,5,2,1,1,1,4,5,2,2,4,2,3,3,2,3,1,4,4,3,5,3,3,5,5
Nama_5735,NIM_7847021,2,2,3,2,4,1,3,1,1,4,4,2,1,4,2,3,3,2,2,2,3,2,5,3,3,3,2,5,2,3,3,1,2,3,3,4,4,3,5,5
Nama_3312,NIM_2474324,2,3,3,1,3,2,4,3,3,4,3,2,4,3,2,5,2,3,1,2,3,4,4,3,2,5,2,3,4,4,4,1,3,5,3,5,5,3,5,3
Nama_4697,NIM_9950202,2,1,2,2,5,2,3,1,2,3,1,2,3,2,3,3,3,1,2,1,3,3,5,3,1,2,2,3,4,4,3,1,3,2,4,5,2,3,4,5
Nama_9730,NIM_1012609,4,3,1,2,5,1,4,4,3,4,4,3,5,3,1,4,4,3,2,1,3,4,5,4,3,3,3,3,2,3,4,1,4,5,4,4,5,1,4,5
Nama_5664,NIM_1319489,2,1,1,2,3,1,3,4,3,5,2,2,2,3,2,5,1,2,2,1,2,3,5,2,2,3,2,5,4,3,3,1,3,3,2,5,3,2,5,5
Nama_9865,NIM_8226363,4,2,2,3,3,1,4,3,2,4,2,3,2,2,3,4,5,2,3,1,3,2,4,5,2,3,3,4,3,3,4,2,4,4,4,3,4,5,3,5
Nama_7601,NIM_4451258,3,3,1,2,3,1,4,3,4,5,3,4,3,4,2,3,2,2,3,1,2,4,5,4,2,2,1,3,2,3,4,1,4,5,2,4,3,3,4,4
Nama_5424,NIM_3941178,4,2,1,4,4,2,4,3,4,4,2,1,3,2,2,2,2,2,4,1,2,3,5,3,2,4,3,4,3,4,4,1,4,2,2,5,4,2,5,4
Nama_3822,NIM_6737693,1,2,2,4,5,1,3,3,4,5,3,2,4,2,3,4,2,5,2,1,1,1,5,5,3,2,2,4,2,3,4,1,3,3,1,5,3,3,5,4
Nama_2372,NIM_6546622,3,1,4,2,3,1,2,3,2,5,3,3,3,3,3,3,3,4,3,2,3,5,4,3,4,4,3,2,3,3,4,1,4,3,3,5,3,4,4,5
Nama_9077,NIM_9329405,3,4,3,2,4,2,3,2,5,5,2,3,3,2,1,3,4,2,3,1,3,2,4,2,3,3,2,3,3,3,4,1,3,4,3,5,4,1,4,5
Nama_7628,NIM_1345452,2,1,1,5,4,1,5,2,3,5,4,2,4,3,1,3,2,4,4,2,1,1,5,4,3,4,5,3,4,4,2,1,3,4,2,5,3,3,4,5
Nama_5833,NIM_4009486,4,1,2,2,5,1,4,3,3,4,4,2,3,3,2,2,3,3,3,2,1,3,4,5,2,2,3,5,3,4,4,1,4,2,2,3,3,2,5,5
Nama_5726,NIM_9257547,3,2,2,3,3,1,4,2,3,5,3,3,5,1,1,3,2,2,1,1,4,3,4,4,3,3,2,4,1,3,3,3,4,4,2,5,2,3,4,5
Nama_5347,NIM_3079614,1,2,1,3,4,2,3,2,3,5,1,2,2,3,2,3,3,3,3,1,3,4,5,5,3,3,1,5,1,2,5,2,3,5,2,4,4,3,5,4
Nama_6053,NIM_7388971,3,5,1,2,3,1,3,3,2,3,2,1,3,5,2,3,1,1,2,1,3,3,5,4,1,2,3,4,3,2,1,1,2,5,3,3,5,2,5,5
Nama_9471,NIM_6350281,1,2,1,3,4,1,4,1,4,5,2,3,3,2,3,5,2,1,3,3,1,2,3,3,4,4,1,4,1,3,3,2,5,2,3,5,4,3,5,5
Nama_2773,NIM_9611952,1,4,2,3,2,2,3,2,1,3,2,3,2,3,3,2,3,4,2,2,2,3,4,5,2,3,1,4,3,3,3,1,4,3,2,4,4,2,4,3
Nama_3022,NIM_8825761,2,1,2,3,3,1,5,3,5,5,2,1,4,3,1,3,2,3,2,3,4,3,5,4,2,3,3,3,4,4,3,2,2,1,1,5,4,1,4,5
Nama_3244,NIM_1380874,3,2,2,2,4,1,4,3,1,5,1,4,2,2,1,4,4,2,4,1,3,1,4,4,4,4,4,3,2,4,4,1,4,2,3,3,3,2,4,3
Nama_2282,NIM_6517540,4,4,1,4,4,1,4,1,1,5,2,3,5,3,2,4,2,3,2,1,4,3,5,5,4,3,3,3,3,3,4,1,3,4,4,3,3,3,5,5
Nama_6845,NIM_4633294,3,4,2,3,5,1,4,2,1,3,4,1,5,2,2,2,3,2,3,2,2,4,4,3,2,4,3,3,2,3,2,1,3,4,1,5,5,1,4,3
Nama_4208,NIM_9529564,3,1,1,1,3,2,3,2,3,5,4,5,2,3,2,3,2,2,2,2,2,3,5,2,3,4,3,4,1,3,2,4,2,4,4,5,4,4,5,5
Nama_7149,NIM_7500090,1,3,1,2,4,3,2,1,1,4,2,2,3,2,1,5,4,2,2,1,2,3,4,4,3,5,3,5,2,2,3,1,4,3,2,4,5,3,5,4
Nama_4799,NIM_1721084,2,1,2,2,1,1,5,3,3,4,1,3,3,3,4,3,1,2,2,1,3,3,5,2,2,5,2,2,1,2,4,1,4,4,2,5,4,4,5,3
Nama_8761,NIM_4771421,2,3,2,2,4,2,4,2,1,5,3,3,4,3,2,3,2,4,2,2,1,2,5,4,2,3,3,3,1,4,3,2,3,2,3,5,3,2,4,5
Nama_1522,NIM_6270306,2,2,1,4,2,2,4,3,3,3,2,2,4,3,1,5,3,4,2,2,2,1,5,3,2,4,4,3,1,4,2,1,3,4,3,5,3,1,5,5
Nama_5887,NIM_3680120,3,3,2,2,3,1,4,2,3,4,4,2,3,4,2,4,4,2,1,2,2,1,5,3,2,5,2,3,3,3,4,1,4,4,2,5,3,2,2,5
Nama_3981,NIM_8740148,3,4,1,4,4,3,5,3,2,5,1,2,4,1,1,3,3,1,3,1,3,1,4,5,3,2,3,3,2,4,4,1,2,3,2,4,3,3,4,3
Nama_4651,NIM_9052269,3,2,1,1,4,1,2,1,3,5,2,2,4,4,2,4,3,2,1,2,1,4,5,4,3,4,3,3,1,4,4,1,2,3,2,4,1,2,3,4
Nama_5582,NIM_3840553,2,1,1,1,2,1,3,4,2,5,1,2,3,3,2,3,2,4,2,1,2,4,5,3,1,3,1,4,4,4,4,2,3,4,2,5,4,4,5,5
Nama_4231,NIM_5591467,3,1,1,1,4,2,3,2,2,5,3,2,3,2,1,4,3,3,2,2,2,3,5,1,2,3,2,3,3,3,3,1,2,4,2,3,4,2,5,5
Nama_7672,NIM_6697315,3,3,1,4,3,1,3,2,2,4,3,2,4,1,4,3,3,2,3,3,3,4,5,4,3,4,3,4,1,5,4,1,3,5,4,4,5,3,5,5
Nama_8263,NIM_4397683,4,4,2,3,2,1,3,2,2,4,3,3,3,3,1,4,3,3,3,2,3,2,5,2,3,4,3,4,2,4,2,2,4,3,2,4,2,3,5,5
Nama_7555,NIM_3813008,4,4,1,1,2,1,3,3,3,5,1,2,3,1,2,2,3,4,2,2,2,3,5,2,3,2,3,3,1,4,4,1,4,4,2,4,3,1,3,5
Nama_1509,NIM_8107901,1,2,1,2,3,2,2,3,2,5,1,4,4,2,1,3,4,2,3,1,1,3,5,3,3,4,1,3,5,3,4,2,4,2,2,5,4,2,4,5
Nama_5925,NIM_2582927,2,2,2,3,3,1,3,5,3,5,3,1,2,2,2,5,2,3,4,3,3,1,5,3,2,3,4,2,2,5,3,1,3,2,1,5,3,2,5,3
Nama_7057,NIM_2620579,3,3,3,1,3,1,3,2,3,5,3,3,4,3,2,3,3,4,3,1,1,2,3,2,2,3,4,4,3,3,5,2,4,4,4,2,3,4,3,5
Nama_9318,NIM_2100123,2,2,2,2,4,1,4,3,1,4,2,2,4,2,1,3,1,1,2,2,3,1,5,4,1,4,2,3,3,4,5,1,4,4,3,5,3,3,5,5
Nama_8230,NIM_8093342,3,2,3,2,3,2,3,3,1,5,2,2,3,2,3,4,2,2,2,2,3,2,4,3,1,5,2,3,1,5,5,2,3,3,2,5,4,1,3,5
Nama_9873,NIM_1474458,2,2,2,3,3,1,4,3,1,5,5,4,4,1,1,3,2,2,2,2,2,3,3,4,1,3,2,4,3,1,5,1,5,3,3,4,5,2,4,5
Nama_2871,NIM_6049408,1,3,1,2,4,2,3,1,2,4,3,2,4,4,2,3,2,4,4,2,4,2,4,4,1,2,2,3,3,5,3,1,4,1,3,5,3,3,5,5
Nama_2370,NIM_6217672,2,1,2,3,4,1,4,2,3,3,1,3,5,2,3,5,2,2,1,2,3,3,5,3,4,3,5,3,2,2,4,1,4,3,1,4,3,3,4,4
Nama_4954,NIM_3161786,2,2,2,3,4,3,4,5,4,5,2,2,3,2,1,4,2,3,3,1,3,3,5,3,2,5,1,5,3,4,2,3,5,2,2,5,1,2,5,4
Nama_6997,NIM_4217239,2,3,2,2,2,1,3,1,2,5,2,3,3,2,2,3,1,2,2,2,4,3,4,3,2,4,1,3,3,5,4,2,1,5,3,5,4,3,5,5
Nama_9135,NIM_6792309,3,2,2,2,4,2,3,3,1,5,3,2,2,2,1,4,5,3,3,3,3,2,3,2,2,2,3,4,2,5,4,2,4,3,2,5,2,3,4,5
Nama_5018,NIM_2378267,2,3,1,3,4,2,1,3,3,3,2,1,3,3,1,5,4,1,2,1,1,1,4,3,3,2,2,3,4,4,3,1,4,5,2,5,4,3,5,5
Nama_2239,NIM_2125491,3,2,1,1,4,1,3,2,3,5,4,2,4,4,2,4,3,3,2,1,2,3,5,5,2,4,2,3,3,4,3,1,3,4,2,5,4,2,3,4
Nama_7384,NIM_2397094,3,2,1,1,3,3,4,1,2,5,3,1,1,4,2,5,2,4,3,2,1,3,5,4,2,4,1,5,2,1,5,1,5,2,3,5,4,3,5,4
Nama_3219,NIM_3199886,2,2,1,3,4,2,3,2,4,5,2,3,2,3,1,4,2,3,4,2,3,4,4,4,2,3,4,5,3,4,3,1,3,2,2,4,4,3,5,4
Nama_6477,NIM_2631218,2,5,3,2,4,2,2,4,2,4,4,3,4,4,2,4,1,4,1,2,3,3,5,4,1,4,3,3,4,2,3,2,1,3,2,5,3,3,4,4
Nama_6458,NIM_9821934,1,1,2,4,4,1,4,1,2,5,1,3,3,3,1,4,1,3,4,1,2,2,4,2,1,4,1,4,3,3,3,1,5,4,2,4,3,3,4,5
Nama_2666,NIM_3665946,4,4,1,4,3,1,2,1,3,5,2,3,4,3,1,4,3,2,4,1,1,4,5,3,2,2,1,4,3,5,5,1,5,4,1,5,4,1,4,5
Nama_7491,NIM_5233683,2,2,2,3,3,3,2,4,3,4,3,3,3,3,2,4,3,3,2,3,4,2,4,2,2,3,3,2,5,3,3,1,2,3,3,5,5,2,3,3
Nama_7225,NIM_9306988,2,1,3,3,4,1,3,2,3,5,3,3,2,2,3,2,3,3,1,3,5,2,3,3,2,3,5,3,3,4,5,1,4,5,1,3,3,1,5,4
Nama_3376,NIM_2246931,3,3,2,1,4,1,5,2,1,5,3,2,3,2,1,4,4,2,2,1,3,2,3,4,4,3,2,5,1,4,4,1,1,2,3,4,5,3,4,4
Nama_7565,NIM_2782080,3,3,1,1,4,1,4,2,1,5,4,1,4,3,2,4,2,2,4,1,5,3,4,4,4,2,3,3,3,4,3,1,3,4,2,5,3,4,3,3
Nama_5879,NIM_9356709,2,1,2,3,4,3,4,3,2,5,3,3,3,1,2,3,4,3,3,2,1,2,4,4,4,3,2,2,4,3,1,1,4,3,2,3,2,1,5,4
Nama_6697,NIM_8104503,2,2,4,1,3,3,3,1,3,3,2,3,2,2,1,4,3,2,4,2,2,1,5,3,2,4,2,4,2,5,3,4,5,2,3,4,5,2,4,5
Nama_9096,NIM_4211156,2,2,2,3,3,1,3,1,2,4,2,2,3,3,1,3,2,3,1,1,2,4,5,3,1,2,2,3,3,5,4,1,3,5,1,5,3,3,4,5
Nama_3198,NIM_6036834,3,2,2,3,3,1,4,5,3,5,3,3,4,2,1,4,4,2,3,2,2,2,5,4,4,4,3,4,1,4,4,1,4,3,3,4,5,3,5,5
Nama_8322,NIM_6052231,2,1,3,1,3,1,3,3,3,4,2,3,2,4,1,3,1,4,3,3,3,3,5,5,2,3,4,4,4,3,3,1,5,3,4,5,3,4,3,5
Nama_7667,NIM_1416131,3,1,1,3,2,1,4,2,1,4,3,4,4,2,1,3,2,4,3,2,1,2,5,4,1,3,4,2,3,4,4,1,4,4,1,5,4,3,4,2
Nama_7407,NIM_2157983,1,3,1,4,4,1,2,2,3,5,1,1,4,2,2,3,3,3,3,2,3,1,5,5,2,3,2,3,2,4,5,1,3,4,2,5,3,4,5,3
Nama_7021,NIM_6364481,4,2,1,4,4,2,3,3,2,4,2,3,4,3,2,4,4,5,2,1,3,3,3,2,4,5,2,4,4,5,3,1,3,3,2,4,4,3,5,5
Nama_9170,NIM_7183466,3,2,2,2,4,1,4,3,2,4,3,4,5,5,1,2,3,3,3,2,4,3,5,2,2,5,2,4,4,2,4,1,5,4,3,5,3,1,5,4
Nama_5239,NIM_5000106,1,2,1,4,4,1,2,3,4,4,3,5,5,4,2,2,3,2,3,1,4,3,4,4,3,4,2,3,3,2,5,1,4,4,2,4,3,3,5,3
Nama_3047,NIM_8300737,1,4,1,2,5,2,5,2,3,4,3,3,3,3,1,3,1,2,5,3,4,3,4,4,2,4,2,4,2,2,5,3,2,4,2,5,4,3,5,3
Nama_3595,NIM_2674773,3,2,1,1,4,1,3,3,1,4,1,2,2,2,3,4,4,2,3,1,3,3,5,4,2,4,2,2,3,4,3,1,3,3,4,4,3,3,5,3
Nama_7365,NIM_1242645,4,5,1,2,5,1,2,4,3,5,3,3,3,2,1,3,2,2,3,3,1,3,3,4,1,2,3,4,1,5,3,2,5,5,2,3,5,4,5,5
Nama_1435,NIM_5299748,3,3,1,5,3,1,3,3,2,5,2,4,3,2,1,4,2,3,2,1,2,4,5,3,2,2,4,4,2,3,3,3,5,4,2,5,4,2,2,5
Nama_4166,NIM_1817002,2,1,3,3,5,2,4,4,2,3,4,2,3,1,2,2,3,2,2,1,3,2,5,5,3,4,2,5,2,3,4,2,4,4,3,5,3,3,3,4
Nama_4392,NIM_5613090,3,3,2,1,2,3,3,3,3,4,2,2,2,2,2,3,3,2,3,3,3,3,4,2,1,3,1,5,2,4,3,1,3,4,3,4,4,1,4,5
Nama_3030,NIM_8028331,2,1,2,3,3,1,5,2,1,5,2,3,3,2,1,3,2,4,3,1,2,1,5,5,3,4,4,4,3,3,4,3,5,3,1,5,3,3,4,4
Nama_5048,NIM_5466985,2,2,2,1,5,2,3,2,3,4,2,1,5,3,3,3,1,2,2,1,4,2,5,3,4,5,3,5,3,4,3,2,3,4,4,4,3,3,5,5
Nama_4488,NIM_6750248,4,4,1,2,2,2,3,2,3,4,1,4,3,2,1,4,2,2,3,1,4,1,4,4,1,3,1,5,3,3,4,1,3,4,1,5,4,2,5,5
Nama_8672,NIM_9239232,1,2,1,3,2,1,3,2,4,5,2,3,5,4,2,5,2,3,2,2,4,4,4,3,1,3,2,2,2,3,3,4,2,4,3,3,3,3,4,5
Nama_4089,NIM_3859241,1,2,1,2,4,2,5,3,2,5,2,2,2,3,1,3,2,2,4,1,2,2,4,3,2,4,3,2,3,2,3,1,3,3,2,5,2,3,3,5
Nama_3528,NIM_3493204,4,2,1,2,3,3,4,2,4,4,2,3,4,3,2,3,2,2,3,1,4,3,5,2,3,2,1,5,3,4,2,3,4,3,3,5,5,3,5,4
Nama_7196,NIM_7394885,4,4,1,3,4,2,4,4,2,5,3,1,2,3,3,4,2,2,2,3,3,4,5,5,1,4,2,3,2,3,4,1,2,3,3,3,2,2,4,5
Nama_9250,NIM_7751493,3,1,3,4,3,3,3,5,3,4,3,2,4,3,2,2,3,2,2,1,3,2,4,3,2,4,3,2,3,3,4,2,3,4,2,5,5,4,3,2
Nama_9319,NIM_2805150,2,2,1,4,3,1,4,2,4,4,4,2,5,4,2,3,2,3,3,1,4,2,3,3,2,4,1,2,4,3,3,2,2,3,2,3,3,1,5,4
